timestamp,data
2024-04-27 17:17:51.301583,"{'face': {'predictions': [{'frame': 0, 'time': None, 'bbox': {'x': 469.66754150390625, 'y': 352.43841552734375, 'w': 266.78466796875, 'h': 326.927001953125}, 'prob': 0.9999984502792358, 'face_id': 'face_0', 'emotions': [{'name': 'Admiration', 'score': 0.32499852776527405}, {'name': 'Adoration', 'score': 0.32227104902267456}, {'name': 'Aesthetic Appreciation', 'score': 0.14521971344947815}, {'name': 'Amusement', 'score': 0.41990184783935547}, {'name': 'Anger', 'score': 0.035488929599523544}, {'name': 'Anxiety', 'score': 0.07189282029867172}, {'name': 'Awe', 'score': 0.14276809990406036}, {'name': 'Awkwardness', 'score': 0.1814889758825302}, {'name': 'Boredom', 'score': 0.23695482313632965}, {'name': 'Calmness', 'score': 0.47959834337234497}, {'name': 'Concentration', 'score': 0.3136262893676758}, {'name': 'Contemplation', 'score': 0.19870348274707794}, {'name': 'Confusion', 'score': 0.23333188891410828}, {'name': 'Contempt', 'score': 0.15165305137634277}, {'name': 'Contentment', 'score': 0.31417810916900635}, {'name': 'Craving', 'score': 0.07060572504997253}, {'name': 'Determination', 'score': 0.09923062473535538}, {'name': 'Disappointment', 'score': 0.14270155131816864}, {'name': 'Disgust', 'score': 0.04692794010043144}, {'name': 'Distress', 'score': 0.0834895521402359}, {'name': 'Doubt', 'score': 0.20436765253543854}, {'name': 'Ecstasy', 'score': 0.08051230013370514}, {'name': 'Embarrassment', 'score': 0.07139480113983154}, {'name': 'Empathic Pain', 'score': 0.04152430593967438}, {'name': 'Entrancement', 'score': 0.16427484154701233}, {'name': 'Envy', 'score': 0.051660194993019104}, {'name': 'Excitement', 'score': 0.20007163286209106}, {'name': 'Fear', 'score': 0.04947366937994957}, {'name': 'Guilt', 'score': 0.037592824548482895}, {'name': 'Horror', 'score': 0.022638509050011635}, {'name': 'Interest', 'score': 0.5128393173217773}, {'name': 'Joy', 'score': 0.405030757188797}, {'name': 'Love', 'score': 0.41532087326049805}, {'name': 'Nostalgia', 'score': 0.110565185546875}, {'name': 'Pain', 'score': 0.050296295434236526}, {'name': 'Pride', 'score': 0.1619841307401657}, {'name': 'Realization', 'score': 0.16728810966014862}, {'name': 'Relief', 'score': 0.14910125732421875}, {'name': 'Romance', 'score': 0.135700985789299}, {'name': 'Sadness', 'score': 0.0813424363732338}, {'name': 'Satisfaction', 'score': 0.36810246109962463}, {'name': 'Desire', 'score': 0.10107165575027466}, {'name': 'Shame', 'score': 0.04128840193152428}, {'name': 'Surprise (negative)', 'score': 0.029354702681303024}, {'name': 'Surprise (positive)', 'score': 0.04425109177827835}, {'name': 'Sympathy', 'score': 0.07057894766330719}, {'name': 'Tiredness', 'score': 0.13148543238639832}, {'name': 'Triumph', 'score': 0.0853465124964714}]}]}}"
2024-04-27 17:17:53.037807,"{'face': {'predictions': [{'frame': 0, 'time': None, 'bbox': {'x': 579.0985717773438, 'y': 349.4637451171875, 'w': 212.9498291015625, 'h': 257.11566162109375}, 'prob': 0.999987006187439, 'face_id': 'face_0', 'emotions': [{'name': 'Admiration', 'score': 0.34891581535339355}, {'name': 'Adoration', 'score': 0.301982581615448}, {'name': 'Aesthetic Appreciation', 'score': 0.15202102065086365}, {'name': 'Amusement', 'score': 0.33113014698028564}, {'name': 'Anger', 'score': 0.03277568519115448}, {'name': 'Anxiety', 'score': 0.07178568840026855}, {'name': 'Awe', 'score': 0.23235809803009033}, {'name': 'Awkwardness', 'score': 0.13647843897342682}, {'name': 'Boredom', 'score': 0.18775057792663574}, {'name': 'Calmness', 'score': 0.45274290442466736}, {'name': 'Concentration', 'score': 0.3379790782928467}, {'name': 'Contemplation', 'score': 0.23873047530651093}, {'name': 'Confusion', 'score': 0.21649020910263062}, {'name': 'Contempt', 'score': 0.1211056187748909}, {'name': 'Contentment', 'score': 0.27210932970046997}, {'name': 'Craving', 'score': 0.07250140607357025}, {'name': 'Determination', 'score': 0.1044946014881134}, {'name': 'Disappointment', 'score': 0.12262698262929916}, {'name': 'Disgust', 'score': 0.034412845969200134}, {'name': 'Distress', 'score': 0.0834503248333931}, {'name': 'Doubt', 'score': 0.1826591044664383}, {'name': 'Ecstasy', 'score': 0.09399151802062988}, {'name': 'Embarrassment', 'score': 0.05587245523929596}, {'name': 'Empathic Pain', 'score': 0.037755854427814484}, {'name': 'Entrancement', 'score': 0.21208523213863373}, {'name': 'Envy', 'score': 0.048310525715351105}, {'name': 'Excitement', 'score': 0.18935368955135345}, {'name': 'Fear', 'score': 0.06567426025867462}, {'name': 'Guilt', 'score': 0.035451702773571014}, {'name': 'Horror', 'score': 0.03043944574892521}, {'name': 'Interest', 'score': 0.45608818531036377}, {'name': 'Joy', 'score': 0.32342949509620667}, {'name': 'Love', 'score': 0.3285595774650574}, {'name': 'Nostalgia', 'score': 0.12066382169723511}, {'name': 'Pain', 'score': 0.047634024173021317}, {'name': 'Pride', 'score': 0.15375947952270508}, {'name': 'Realization', 'score': 0.22083017230033875}, {'name': 'Relief', 'score': 0.17713803052902222}, {'name': 'Romance', 'score': 0.11234938353300095}, {'name': 'Sadness', 'score': 0.07207041233778}, {'name': 'Satisfaction', 'score': 0.3314476013183594}, {'name': 'Desire', 'score': 0.087506003677845}, {'name': 'Shame', 'score': 0.03294700011610985}, {'name': 'Surprise (negative)', 'score': 0.03623225912451744}, {'name': 'Surprise (positive)', 'score': 0.06082820147275925}, {'name': 'Sympathy', 'score': 0.05582457408308983}, {'name': 'Tiredness', 'score': 0.1215372383594513}, {'name': 'Triumph', 'score': 0.09245000779628754}]}]}}"
2024-04-27 17:17:54.903922,"{'face': {'predictions': [{'frame': 0, 'time': None, 'bbox': {'x': 675.9957885742188, 'y': 358.2351989746094, 'w': 181.7005615234375, 'h': 291.0647277832031}, 'prob': 0.999940037727356, 'face_id': 'face_0', 'emotions': [{'name': 'Admiration', 'score': 0.14076849818229675}, {'name': 'Adoration', 'score': 0.11670869588851929}, {'name': 'Aesthetic Appreciation', 'score': 0.07836730033159256}, {'name': 'Amusement', 'score': 0.22561608254909515}, {'name': 'Anger', 'score': 0.1348496824502945}, {'name': 'Anxiety', 'score': 0.14426352083683014}, {'name': 'Awe', 'score': 0.1462344527244568}, {'name': 'Awkwardness', 'score': 0.20312893390655518}, {'name': 'Boredom', 'score': 0.22112056612968445}, {'name': 'Calmness', 'score': 0.3014887571334839}, {'name': 'Concentration', 'score': 0.369707316160202}, {'name': 'Contemplation', 'score': 0.18985715508460999}, {'name': 'Confusion', 'score': 0.3813241124153137}, {'name': 'Contempt', 'score': 0.1961834877729416}, {'name': 'Contentment', 'score': 0.1422187089920044}, {'name': 'Craving', 'score': 0.06688288599252701}, {'name': 'Determination', 'score': 0.14293146133422852}, {'name': 'Disappointment', 'score': 0.2606499493122101}, {'name': 'Disgust', 'score': 0.14519450068473816}, {'name': 'Distress', 'score': 0.19286735355854034}, {'name': 'Doubt', 'score': 0.29122599959373474}, {'name': 'Ecstasy', 'score': 0.06055912375450134}, {'name': 'Embarrassment', 'score': 0.10290618985891342}, {'name': 'Empathic Pain', 'score': 0.09149204194545746}, {'name': 'Entrancement', 'score': 0.12743769586086273}, {'name': 'Envy', 'score': 0.05756933614611626}, {'name': 'Excitement', 'score': 0.14621606469154358}, {'name': 'Fear', 'score': 0.12722301483154297}, {'name': 'Guilt', 'score': 0.0739765390753746}, {'name': 'Horror', 'score': 0.0744493156671524}, {'name': 'Interest', 'score': 0.3392484188079834}, {'name': 'Joy', 'score': 0.18132130801677704}, {'name': 'Love', 'score': 0.15403467416763306}, {'name': 'Nostalgia', 'score': 0.06959879398345947}, {'name': 'Pain', 'score': 0.14689959585666656}, {'name': 'Pride', 'score': 0.09319096058607101}, {'name': 'Realization', 'score': 0.17503662407398224}, {'name': 'Relief', 'score': 0.07796056568622589}, {'name': 'Romance', 'score': 0.06189107894897461}, {'name': 'Sadness', 'score': 0.18298546969890594}, {'name': 'Satisfaction', 'score': 0.17082150280475616}, {'name': 'Desire', 'score': 0.08116593956947327}, {'name': 'Shame', 'score': 0.06868327409029007}, {'name': 'Surprise (negative)', 'score': 0.08992389589548111}, {'name': 'Surprise (positive)', 'score': 0.0815584734082222}, {'name': 'Sympathy', 'score': 0.06106531247496605}, {'name': 'Tiredness', 'score': 0.15809237957000732}, {'name': 'Triumph', 'score': 0.0634656473994255}]}]}}"
2024-04-27 17:17:56.736173,"{'face': {'predictions': [{'frame': 0, 'time': None, 'bbox': {'x': 686.0765991210938, 'y': 365.5100402832031, 'w': 188.468994140625, 'h': 306.5168151855469}, 'prob': 0.9998635053634644, 'face_id': 'face_0', 'emotions': [{'name': 'Admiration', 'score': 0.21207036077976227}, {'name': 'Adoration', 'score': 0.1936796009540558}, {'name': 'Aesthetic Appreciation', 'score': 0.10134151577949524}, {'name': 'Amusement', 'score': 0.29164257645606995}, {'name': 'Anger', 'score': 0.0766262635588646}, {'name': 'Anxiety', 'score': 0.11708680540323257}, {'name': 'Awe', 'score': 0.1700909584760666}, {'name': 'Awkwardness', 'score': 0.17942549288272858}, {'name': 'Boredom', 'score': 0.21187646687030792}, {'name': 'Calmness', 'score': 0.3189717233181}, {'name': 'Concentration', 'score': 0.3569783568382263}, {'name': 'Contemplation', 'score': 0.2143341302871704}, {'name': 'Confusion', 'score': 0.3664834201335907}, {'name': 'Contempt', 'score': 0.15681517124176025}, {'name': 'Contentment', 'score': 0.17372339963912964}, {'name': 'Craving', 'score': 0.07414364814758301}, {'name': 'Determination', 'score': 0.12133271992206573}, {'name': 'Disappointment', 'score': 0.20980969071388245}, {'name': 'Disgust', 'score': 0.09103298932313919}, {'name': 'Distress', 'score': 0.15792886912822723}, {'name': 'Doubt', 'score': 0.2761407792568207}, {'name': 'Ecstasy', 'score': 0.07281263917684555}, {'name': 'Embarrassment', 'score': 0.09258554875850677}, {'name': 'Empathic Pain', 'score': 0.0735471248626709}, {'name': 'Entrancement', 'score': 0.15382644534111023}, {'name': 'Envy', 'score': 0.05464417487382889}, {'name': 'Excitement', 'score': 0.1747920662164688}, {'name': 'Fear', 'score': 0.10440710932016373}, {'name': 'Guilt', 'score': 0.062380075454711914}, {'name': 'Horror', 'score': 0.0539960153400898}, {'name': 'Interest', 'score': 0.4204622507095337}, {'name': 'Joy', 'score': 0.24783167243003845}, {'name': 'Love', 'score': 0.24862119555473328}, {'name': 'Nostalgia', 'score': 0.08583188056945801}, {'name': 'Pain', 'score': 0.11676722764968872}, {'name': 'Pride', 'score': 0.10126498341560364}, {'name': 'Realization', 'score': 0.1911330223083496}, {'name': 'Relief', 'score': 0.09760867059230804}, {'name': 'Romance', 'score': 0.09503244608640671}, {'name': 'Sadness', 'score': 0.1591309756040573}, {'name': 'Satisfaction', 'score': 0.21779675781726837}, {'name': 'Desire', 'score': 0.10179205238819122}, {'name': 'Shame', 'score': 0.05998099595308304}, {'name': 'Surprise (negative)', 'score': 0.06479295343160629}, {'name': 'Surprise (positive)', 'score': 0.07525447756052017}, {'name': 'Sympathy', 'score': 0.06204373389482498}, {'name': 'Tiredness', 'score': 0.14578066766262054}, {'name': 'Triumph', 'score': 0.06809623539447784}]}]}}"
2024-04-27 17:17:58.665817,"{'face': {'predictions': [{'frame': 0, 'time': None, 'bbox': {'x': 675.0675048828125, 'y': 367.1372985839844, 'w': 193.28216552734375, 'h': 277.5162658691406}, 'prob': 0.9998846054077148, 'face_id': 'face_0', 'emotions': [{'name': 'Admiration', 'score': 0.1841638833284378}, {'name': 'Adoration', 'score': 0.15976721048355103}, {'name': 'Aesthetic Appreciation', 'score': 0.08920491486787796}, {'name': 'Amusement', 'score': 0.3159073293209076}, {'name': 'Anger', 'score': 0.11400993913412094}, {'name': 'Anxiety', 'score': 0.11878196895122528}, {'name': 'Awe', 'score': 0.18439050018787384}, {'name': 'Awkwardness', 'score': 0.19071446359157562}, {'name': 'Boredom', 'score': 0.19621412456035614}, {'name': 'Calmness', 'score': 0.27270832657814026}, {'name': 'Concentration', 'score': 0.3125915229320526}, {'name': 'Contemplation', 'score': 0.16349342465400696}, {'name': 'Confusion', 'score': 0.3217291533946991}, {'name': 'Contempt', 'score': 0.16566359996795654}, {'name': 'Contentment', 'score': 0.1593552529811859}, {'name': 'Craving', 'score': 0.0748487263917923}, {'name': 'Determination', 'score': 0.13400153815746307}, {'name': 'Disappointment', 'score': 0.21048477292060852}, {'name': 'Disgust', 'score': 0.10928665101528168}, {'name': 'Distress', 'score': 0.15812644362449646}, {'name': 'Doubt', 'score': 0.2390560805797577}, {'name': 'Ecstasy', 'score': 0.085957832634449}, {'name': 'Embarrassment', 'score': 0.09577111154794693}, {'name': 'Empathic Pain', 'score': 0.0736217200756073}, {'name': 'Entrancement', 'score': 0.1366736888885498}, {'name': 'Envy', 'score': 0.05540739744901657}, {'name': 'Excitement', 'score': 0.21727511286735535}, {'name': 'Fear', 'score': 0.11381886899471283}, {'name': 'Guilt', 'score': 0.059335432946681976}, {'name': 'Horror', 'score': 0.07081349939107895}, {'name': 'Interest', 'score': 0.38206392526626587}, {'name': 'Joy', 'score': 0.2596668004989624}, {'name': 'Love', 'score': 0.21282252669334412}, {'name': 'Nostalgia', 'score': 0.07183793932199478}, {'name': 'Pain', 'score': 0.12021390348672867}, {'name': 'Pride', 'score': 0.1102878749370575}, {'name': 'Realization', 'score': 0.18218132853507996}, {'name': 'Relief', 'score': 0.09118746221065521}, {'name': 'Romance', 'score': 0.0774666890501976}, {'name': 'Sadness', 'score': 0.13876888155937195}, {'name': 'Satisfaction', 'score': 0.21508069336414337}, {'name': 'Desire', 'score': 0.09627046436071396}, {'name': 'Shame', 'score': 0.057517506182193756}, {'name': 'Surprise (negative)', 'score': 0.08544096350669861}, {'name': 'Surprise (positive)', 'score': 0.10147675126791}, {'name': 'Sympathy', 'score': 0.05585175007581711}, {'name': 'Tiredness', 'score': 0.13937823474407196}, {'name': 'Triumph', 'score': 0.08711212873458862}]}]}}"
2024-04-27 17:18:00.501676,"{'face': {'predictions': [{'frame': 0, 'time': None, 'bbox': {'x': 489.9366149902344, 'y': 334.74237060546875, 'w': 263.3339538574219, 'h': 348.71685791015625}, 'prob': 1.0, 'face_id': 'face_0', 'emotions': [{'name': 'Admiration', 'score': 0.23513905704021454}, {'name': 'Adoration', 'score': 0.24608998000621796}, {'name': 'Aesthetic Appreciation', 'score': 0.11110985279083252}, {'name': 'Amusement', 'score': 0.6736721992492676}, {'name': 'Anger', 'score': 0.02095111832022667}, {'name': 'Anxiety', 'score': 0.05441620573401451}, {'name': 'Awe', 'score': 0.11170541495084763}, {'name': 'Awkwardness', 'score': 0.18158061802387238}, {'name': 'Boredom', 'score': 0.10817598551511765}, {'name': 'Calmness', 'score': 0.28006166219711304}, {'name': 'Concentration', 'score': 0.20670434832572937}, {'name': 'Contemplation', 'score': 0.10601561516523361}, {'name': 'Confusion', 'score': 0.16096754372119904}, {'name': 'Contempt', 'score': 0.08082857728004456}, {'name': 'Contentment', 'score': 0.26236289739608765}, {'name': 'Craving', 'score': 0.0734371766448021}, {'name': 'Determination', 'score': 0.0679682120680809}, {'name': 'Disappointment', 'score': 0.06600658595561981}, {'name': 'Disgust', 'score': 0.03498809039592743}, {'name': 'Distress', 'score': 0.058108821511268616}, {'name': 'Doubt', 'score': 0.11198874562978745}, {'name': 'Ecstasy', 'score': 0.14464373886585236}, {'name': 'Embarrassment', 'score': 0.059039585292339325}, {'name': 'Empathic Pain', 'score': 0.028572501614689827}, {'name': 'Entrancement', 'score': 0.12846750020980835}, {'name': 'Envy', 'score': 0.033754218369722366}, {'name': 'Excitement', 'score': 0.3939101994037628}, {'name': 'Fear', 'score': 0.04118821397423744}, {'name': 'Guilt', 'score': 0.023861613124608994}, {'name': 'Horror', 'score': 0.02298825979232788}, {'name': 'Interest', 'score': 0.5295374393463135}, {'name': 'Joy', 'score': 0.6418215036392212}, {'name': 'Love', 'score': 0.3926597237586975}, {'name': 'Nostalgia', 'score': 0.07431604713201523}, {'name': 'Pain', 'score': 0.037921614944934845}, {'name': 'Pride', 'score': 0.12210187315940857}, {'name': 'Realization', 'score': 0.1190335750579834}, {'name': 'Relief', 'score': 0.1128416359424591}, {'name': 'Romance', 'score': 0.11007692664861679}, {'name': 'Sadness', 'score': 0.04081208258867264}, {'name': 'Satisfaction', 'score': 0.38895383477211}, {'name': 'Desire', 'score': 0.12504979968070984}, {'name': 'Shame', 'score': 0.026206187903881073}, {'name': 'Surprise (negative)', 'score': 0.02711782418191433}, {'name': 'Surprise (positive)', 'score': 0.05179067701101303}, {'name': 'Sympathy', 'score': 0.060098811984062195}, {'name': 'Tiredness', 'score': 0.06730236858129501}, {'name': 'Triumph', 'score': 0.09377075731754303}]}]}}"
2024-04-27 17:18:02.268238,"{'face': {'warning': 'No faces detected.', 'code': 'W0103'}}"
2024-04-27 17:18:04.000259,"{'face': {'predictions': [{'frame': 0, 'time': None, 'bbox': {'x': 473.2161560058594, 'y': 359.1233215332031, 'w': 395.3873596191406, 'h': 531.4837951660156}, 'prob': 0.9999518394470215, 'face_id': 'face_0', 'emotions': [{'name': 'Admiration', 'score': 0.145847886800766}, {'name': 'Adoration', 'score': 0.13802042603492737}, {'name': 'Aesthetic Appreciation', 'score': 0.08122406899929047}, {'name': 'Amusement', 'score': 0.2660035789012909}, {'name': 'Anger', 'score': 0.08341286331415176}, {'name': 'Anxiety', 'score': 0.14540182054042816}, {'name': 'Awe', 'score': 0.1059989258646965}, {'name': 'Awkwardness', 'score': 0.21177956461906433}, {'name': 'Boredom', 'score': 0.3060261011123657}, {'name': 'Calmness', 'score': 0.3688029646873474}, {'name': 'Concentration', 'score': 0.3661126494407654}, {'name': 'Contemplation', 'score': 0.1960047334432602}, {'name': 'Confusion', 'score': 0.35767215490341187}, {'name': 'Contempt', 'score': 0.15882036089897156}, {'name': 'Contentment', 'score': 0.1822388470172882}, {'name': 'Craving', 'score': 0.05951984226703644}, {'name': 'Determination', 'score': 0.11340147256851196}, {'name': 'Disappointment', 'score': 0.2594214379787445}, {'name': 'Disgust', 'score': 0.10526581853628159}, {'name': 'Distress', 'score': 0.1929384469985962}, {'name': 'Doubt', 'score': 0.2841987609863281}, {'name': 'Ecstasy', 'score': 0.05742661654949188}, {'name': 'Embarrassment', 'score': 0.11298932880163193}, {'name': 'Empathic Pain', 'score': 0.09247303009033203}, {'name': 'Entrancement', 'score': 0.11908276379108429}, {'name': 'Envy', 'score': 0.04864072427153587}, {'name': 'Excitement', 'score': 0.14327998459339142}, {'name': 'Fear', 'score': 0.10458226501941681}, {'name': 'Guilt', 'score': 0.08038011193275452}, {'name': 'Horror', 'score': 0.055300984531641006}, {'name': 'Interest', 'score': 0.35695773363113403}, {'name': 'Joy', 'score': 0.23502416908740997}, {'name': 'Love', 'score': 0.20250333845615387}, {'name': 'Nostalgia', 'score': 0.07746651023626328}, {'name': 'Pain', 'score': 0.14888347685337067}, {'name': 'Pride', 'score': 0.0910581648349762}, {'name': 'Realization', 'score': 0.15008586645126343}, {'name': 'Relief', 'score': 0.08799032121896744}, {'name': 'Romance', 'score': 0.0736575648188591}, {'name': 'Sadness', 'score': 0.21701353788375854}, {'name': 'Satisfaction', 'score': 0.2043582797050476}, {'name': 'Desire', 'score': 0.0815419852733612}, {'name': 'Shame', 'score': 0.07717611640691757}, {'name': 'Surprise (negative)', 'score': 0.06301285326480865}, {'name': 'Surprise (positive)', 'score': 0.05856994912028313}, {'name': 'Sympathy', 'score': 0.07578784227371216}, {'name': 'Tiredness', 'score': 0.19337430596351624}, {'name': 'Triumph', 'score': 0.052416905760765076}]}]}}"
2024-04-27 17:18:05.833339,"{'face': {'predictions': [{'frame': 0, 'time': None, 'bbox': {'x': 530.0496826171875, 'y': 333.2458190917969, 'w': 309.0458984375, 'h': 435.6473693847656}, 'prob': 0.9999868869781494, 'face_id': 'face_0', 'emotions': [{'name': 'Admiration', 'score': 0.17263533174991608}, {'name': 'Adoration', 'score': 0.12495477497577667}, {'name': 'Aesthetic Appreciation', 'score': 0.09631118178367615}, {'name': 'Amusement', 'score': 0.179268479347229}, {'name': 'Anger', 'score': 0.08556555956602097}, {'name': 'Anxiety', 'score': 0.12727421522140503}, {'name': 'Awe', 'score': 0.19264836609363556}, {'name': 'Awkwardness', 'score': 0.18269136548042297}, {'name': 'Boredom', 'score': 0.23694264888763428}, {'name': 'Calmness', 'score': 0.3381427228450775}, {'name': 'Concentration', 'score': 0.40994852781295776}, {'name': 'Contemplation', 'score': 0.24799655377864838}, {'name': 'Confusion', 'score': 0.43548962473869324}, {'name': 'Contempt', 'score': 0.1878478229045868}, {'name': 'Contentment', 'score': 0.13503463566303253}, {'name': 'Craving', 'score': 0.07321228832006454}, {'name': 'Determination', 'score': 0.13727650046348572}, {'name': 'Disappointment', 'score': 0.21704724431037903}, {'name': 'Disgust', 'score': 0.09526100754737854}, {'name': 'Distress', 'score': 0.15490920841693878}, {'name': 'Doubt', 'score': 0.32390785217285156}, {'name': 'Ecstasy', 'score': 0.053386371582746506}, {'name': 'Embarrassment', 'score': 0.08107636868953705}, {'name': 'Empathic Pain', 'score': 0.06389106065034866}, {'name': 'Entrancement', 'score': 0.16789510846138}, {'name': 'Envy', 'score': 0.058838844299316406}, {'name': 'Excitement', 'score': 0.11127593368291855}, {'name': 'Fear', 'score': 0.10999098420143127}, {'name': 'Guilt', 'score': 0.05809461325407028}, {'name': 'Horror', 'score': 0.05778112635016441}, {'name': 'Interest', 'score': 0.36699599027633667}, {'name': 'Joy', 'score': 0.1293450891971588}, {'name': 'Love', 'score': 0.13065411150455475}, {'name': 'Nostalgia', 'score': 0.07862582057714462}, {'name': 'Pain', 'score': 0.08690536767244339}, {'name': 'Pride', 'score': 0.09087211638689041}, {'name': 'Realization', 'score': 0.21978840231895447}, {'name': 'Relief', 'score': 0.10072127729654312}, {'name': 'Romance', 'score': 0.06271252036094666}, {'name': 'Sadness', 'score': 0.12102742493152618}, {'name': 'Satisfaction', 'score': 0.15567243099212646}, {'name': 'Desire', 'score': 0.08495152741670609}, {'name': 'Shame', 'score': 0.05124349519610405}, {'name': 'Surprise (negative)', 'score': 0.07705316692590714}, {'name': 'Surprise (positive)', 'score': 0.08002913743257523}, {'name': 'Sympathy', 'score': 0.053615737706422806}, {'name': 'Tiredness', 'score': 0.16014021635055542}, {'name': 'Triumph', 'score': 0.055021774023771286}]}]}}"
2024-04-27 17:18:07.632769,"{'face': {'predictions': [{'frame': 0, 'time': None, 'bbox': {'x': 534.6372680664062, 'y': 374.8857421875, 'w': 280.61260986328125, 'h': 360.00665283203125}, 'prob': 0.9999077320098877, 'face_id': 'face_0', 'emotions': [{'name': 'Admiration', 'score': 0.15344779193401337}, {'name': 'Adoration', 'score': 0.1143900454044342}, {'name': 'Aesthetic Appreciation', 'score': 0.09257591515779495}, {'name': 'Amusement', 'score': 0.19319824874401093}, {'name': 'Anger', 'score': 0.06785621494054794}, {'name': 'Anxiety', 'score': 0.13061869144439697}, {'name': 'Awe', 'score': 0.15783725678920746}, {'name': 'Awkwardness', 'score': 0.216962069272995}, {'name': 'Boredom', 'score': 0.35071271657943726}, {'name': 'Calmness', 'score': 0.415912926197052}, {'name': 'Concentration', 'score': 0.4439716339111328}, {'name': 'Contemplation', 'score': 0.22958308458328247}, {'name': 'Confusion', 'score': 0.43912747502326965}, {'name': 'Contempt', 'score': 0.17323273420333862}, {'name': 'Contentment', 'score': 0.14165803790092468}, {'name': 'Craving', 'score': 0.08185598999261856}, {'name': 'Determination', 'score': 0.13384363055229187}, {'name': 'Disappointment', 'score': 0.23530840873718262}, {'name': 'Disgust', 'score': 0.0773974359035492}, {'name': 'Distress', 'score': 0.14527156949043274}, {'name': 'Doubt', 'score': 0.343895822763443}, {'name': 'Ecstasy', 'score': 0.044007282704114914}, {'name': 'Embarrassment', 'score': 0.08938804268836975}, {'name': 'Empathic Pain', 'score': 0.06219862401485443}, {'name': 'Entrancement', 'score': 0.15833526849746704}, {'name': 'Envy', 'score': 0.054766569286584854}, {'name': 'Excitement', 'score': 0.10558772832155228}, {'name': 'Fear', 'score': 0.09680819511413574}, {'name': 'Guilt', 'score': 0.06186231970787048}, {'name': 'Horror', 'score': 0.05001738667488098}, {'name': 'Interest', 'score': 0.4100492298603058}, {'name': 'Joy', 'score': 0.12568789720535278}, {'name': 'Love', 'score': 0.13309630751609802}, {'name': 'Nostalgia', 'score': 0.07055217027664185}, {'name': 'Pain', 'score': 0.07196906954050064}, {'name': 'Pride', 'score': 0.07778725773096085}, {'name': 'Realization', 'score': 0.19234821200370789}, {'name': 'Relief', 'score': 0.0850658267736435}, {'name': 'Romance', 'score': 0.06809040158987045}, {'name': 'Sadness', 'score': 0.1295635998249054}, {'name': 'Satisfaction', 'score': 0.1527523398399353}, {'name': 'Desire', 'score': 0.10408890247344971}, {'name': 'Shame', 'score': 0.054962702095508575}, {'name': 'Surprise (negative)', 'score': 0.07708193361759186}, {'name': 'Surprise (positive)', 'score': 0.07990498840808868}, {'name': 'Sympathy', 'score': 0.062358081340789795}, {'name': 'Tiredness', 'score': 0.19953817129135132}, {'name': 'Triumph', 'score': 0.0422305092215538}]}]}}"
